Text,Label
ጥቃቅንና ከአነስተኛ ማኑፋክቸሪንግ ዘርፍ ውጪ ያሉትን ኢንተርፕራይዞች በየዘርፎቻቸው በማህበር እንዲደራጁ በሃገር ውስጥ ገበያ ተጠቃሚ እንዲሆኑ ይደግፋል,2
ወራቤ ዩኒቨርሲቲ,2
ነባር የከተማ ቦታ ይዞታ ለዚህ ደንብ ኣፈፃፀም ሲባል ነባር ይዞታ የሚከተሉትን ያጠቃልላል,2
በከተሞች ምግብ ዋስትና መረጋገጥ ፣ ለሥራ ዕድል ፈጠራ እና ለጥቃቅንና አነስተኛ ኢንተርፕራይዞች ልማትና ተወዳዳሪነት ዕንቅፋት የሆኑትን ጉዮችን በጥናት በመለየት መፍትሄ ይሰጣል,2
ክልል ማለት የትግራይ ብሄራዊ ክልላዊ መንግስት ነው,2
የመንግሥት ገንዘብ ክፍያ,2
ጊዚያዊ የመንቀሳቀሻ ፈቃድ ማለት አንድ ተሽከርካሪ ምዝገባን እስከሚያካሂድ ድረስ ለቅድመ ምዝገባ ዝግጅት አግባብነት ባለው አካል የሚሰጥ ጊዚያዊ የመንቀሳቀሻ ፈቃድ ነው ፣,2
በኣስተዳደር የሰው ሃይል ኣመራር እውቀት ያለው ቢሆን ይመረጣል ።,2
የቢሮ ኃላፊው በኣዋጁ የተቀመጠውን የበጀት ማስፅደቅና ማሳወቅ ሥርዓት ተከትሎ ተጨማሪ በጀትን ያስፀድቃል ሥራ ላይ እንዲውል ያደርጋል ።,2
የተሻሻለ የትግራይ ብሄራዊ ክልላዊ መንግስት የመንግስት ሰራተኞች የዲስፒሊን ኣፈፃፀም ስነ ስርዓት እና የቅሬታ ኣቀራረብ ደንብ የትግራይ ብሄራዊ ክልላዊ መንግስት የስራ ኣስፈፃሚ ምክር ቤት የተሻሻለው የመንግስት ሰራተኞች ኣዋጅ ቁጥር 189 / 2003 ዓ.ም ኣንቀፅ 91 መሰረት የሚቀጥለው ደንብ ኣውጥቷል ።,2
ያገባናል ባዮች መንግስታዊ እና መንግስታዊ ያልሆኑ ድርጅቶች የወጡ የስነ ከባቢ ድህንነት ድንጋጌዎች እየተገበሩ መሆናቸውን ይከታተላል ፣ ይቆጣጠራል ፣,2
ኣጭር ርእስ,2
የመንግስት መሥሪያ ቤቶች የበላይ ኃላፊዎች በሦስት ወር ውስጥ የሚኖራቸውን የጥሬ ገንዘብ ፍላጎት ዕቅድ በየወሩ በመከፋፈል ለቢሮው ማቅረብ ኣለባቸው ፣,2
በኣዋጁ የተሰጠውን ትርጉም እንዳለ ሆኖ,2
የቆሻሻ አያያዝ እና አወጋገድ,2
ከኣገር ውስጥ ምንጮች በብድር እና በእርዳታ ሊገኝ ይችላል ተብሎ የሚታሰበውን ገቢ ፣,2
በዚህ አንቀፅ ንኡስ አንቀፅ ስድስት የተቀመጠ ድንጋጌ ቢኖርም ያረጀ ጎማ በአገልግሎት እንዲውል አስፈላጊ ሆኖ ወደዚህ ክልል እንዲገባ ሲፈቀድ በስራ ላይ ማዋል ይቻላል ።,2
የውስጥ ኦዲት ሪፖርት አፈፃፀም ይከታተላል ፣ የውስጥ ኦዲት የምርመራ ግኝት የሚያሳይ ዓመታዊ ሪፖርት ለክልሉ ስራ አስፈፃሚ ምክር ቤት ያቀርባል ፣ በክልሉ ስራ አስፈፃሚ የሚሰጥ ውሳኔ አፈፃፀም ይከታተላል ፣,2
ወጣቶች የማኅበራዊ፣ ኢኮኖሚያዊና ፖለቲካዊ ለውጥ ኃይል ናቸው,2
የጽሕፈት ቤቱን ዓመታዊ በጀትና የስራ ፕሮግራም ፣ የስራዎች አፈፃፀምና የሒሳብ ሪፖርት ለፕሮሰስ ካውንስል ያቀርባል ሲፈቀድ ይተገብራል,2
እነዚህ በዚህ ንኡስ ኣንቀጽ / 2 / ከሀ-መ የተዘረዘሩ ተግባራት በፅሑፍ መያዝና የከተማው ሕጋዊ ሰነድ ማድረግ ኣስፈላጊ ሆኖ በተጨማሪ ዝርዝር ተግባሮች በመመሪያ ይወሰናሉ ፣,2
የመለያ ቁጥር ሰሌዳ ማለት ተሽከርካሪውን በመንገድ ላይ በቀላል ለመየት እንዲያስችል በተሽከርካሪው ላይ የሚደረግ መለያ ቁጥር የተፃፈበት ሰሌዳ ነው ፣,2
በዚህ ደንብ ኣንቀፅ 8 / 8.2 / የተቀመጡ ግዴታዎች ኣፈፃፀማቸው በሚመለከታቸው ኣካላት በሚወጣው መመሪያ ይወሰናል ።,2
የክስ ፅሑፍ,2
በመስሪያቤቱ የዲስፕሊን ጥሰት ከተፈፀመ ወይም ተፈፅመዋል ብሎ ሲያምን በቀላል የዲስፕሊን ጥሰት ላይ የመጨረሻው ውሳነ ይሰጣል ፣,2
ባለሶስት ጎን ገዥዎች,2
በኣገር ውስጥ ለሁለተኛ ዲግሪና በላይ መመረቅያ ፅሑፍ የሚወጣ ወጪ በዩንቨርስቲወይም ኮለጅ የሚሸፈን ስሆን ቀሪው ወይም ዩንቨርስቲው ወይም ኮለጁ የማይ ሸፈን ከሆነ በሙሉ በስልጠና ፈንድ የሚሸፈን ይሆናል ። ዝርዝሩ በመመሪያ ይወሰናል ።,2
የአካል ጉዳተኛ ጋሪ ማለት ባለመንኮራኩር ወንበር ፣ ባለሶስት እግር ብስክሌትና የመሳሰሉት ኣካል ጉዳተኞችን ለማጓጓዝ ብቻ ተብሎ የተሰራና ለዚህ ስራ ብቻ የሚውል ተሽከርካሪ ነው ፣,2
በዚህ ኣንቀጽ ንኡስ ኣንቀጽ 1 የተመለከተውን ሥራ ላይ ማዋል እንዲቻል የመንግስት መስሪያ ቤቶች በዜሮ ሚዛን ላይ የተመሰረተ የጥሬ ገንዘብ ኣስተዳደር ሥርዓት እንዲከተሉ ያደርጋል ፣,2
ጽሕፈት ቤቱ በመሰረታዊ የስራ ሂደት ለውጥ ጥናት መሰረት የተደራጁ የስራ ሂደቶች ይኖሩታል,2
ይህን ደንብ የሚቃረን ማንኛውም ደንብ ፣ መመሪያ ወይም የልምድ ኣሰራር በዚህ ደንብ በተመለከቱ ጉዳዩች ላይ ተፈፃሚነት የለውም ።,2
ይህ ደንብ የተሻሻለ የመንግስት ሰራተኞች የዲስፕሊን ኣፈፃፀም ስነ-ስርዓት እና የቅሬታ ኣቀራረብ ደንብ ቁጥር 71 / 2004 ተብሎ ሊጠቀስ ይችላል ።,2
በተጨማሪ በብሎክ ተለይቶ መመዝገብ ያለበት ሆኖ ይህን ለመተግበር ከታች የተዘረዘሩ መሟላት ይነርባቸዋል ፣,2
የስልጠና መግቢያ ፈተና ወስዶ የወደቀ ከወደቀበት ጊዜ ጀምሮ ለኣንድ ኣመት ከውድድር ይታገዳል ፣,2
ለሌሎች ኣገልግሎቶች የሚውል ቦታ በኣንደኛ ፣ በሁለተኛና ስስተኛ ደረጃ ከተሞች በ50 ኣመት ውስጥ ተከፈሎ ይጠናቀቃል ።,2
"ጥቃቅን ንግድ ተቋም ማለት የንግድ ተቋሙ ባለቤትና የቤተሰብ አባላትን ጨምሮ እስከ 5 ሰዎች ቀጥሮ የሚያሠራ ወይም እና የጠቅላላ ንብረታቸው መጠን በዋጋ ሕንፃን ሳይጨምር በኣገልግሎት ዘርፍ ከብር 50,000 ( ሃምሳ ሺ ) ያልበለጠ በኢንዱስትሪ ዘርፍ ከብር 100,000 ( አንድ መቶ ሺ ) ያልበለጠ ንግድ ተቋም ነዉ",2
ተልእኮው በሚገባ መፈፀሙን የመቆጣጠር ሃላፊነት አለበት ፣,2
ሰራተኛው ቅሬታው በስራ ሂደቱ ካልተፈታ በክልል ደረጃ ወደ የሰው ሃይል ኣመራር ደጋፊ የስራ ሂደት ያቀርባል ፣,2
የጽሕፈት ቤቱ በጀት በትግራይ ብሄራዊ ክልላዊ መንግስት ምክር ቤት የሚመደብ ሆኖ ፣ የጽሕፈት ቤቱ የበጀት ምንጭ,2
ፈሳሽ ቆሻሻ ማለት የተጣራ ወይም ያልተጣራ በቀጥታ ወይም ቀጥተኛ ባልሆነ መንገድ ወደ አከባቢ የሚለቀቅ ቆሻሻ ወይም ፈሳሽ ጉድፍ ማለት ነው ፣,2
ኢትዮጵያ አዲስ ምዕራፍ ላይ ትገኛለች ስንል፣ ከላይ ከጠቀስነው አካባቢያዊና ዓለም-ገብ ሁኔታ ጋር ከተገናኙ ብዙ አሮጌ ችግሮች ጋር ገና የሚያታግል ፈተና እንዳለብን ሳንዘነጋ ነው፡፡ የውጭና የውስጥ ኃይሎች በተቀናበሩበት ትግግዝ፣ ኢትዮጵያን በተነጣይ የጠመንጃ ትግሎች እየሸራረፉ የማሳነስ ሙከራ አንጋፋ ችግራችን ነው፡፡ በአንደኛው የዓለም ጦርነትነት ውጤትነት ከኦስትሮ-ሃንጋሪና ከኦቶማን ኢምፓየሮች ማኅፀን አገሮች እንደተፈለፈሉ ሁሉ፣ ኢትዮጵያንም በጦርነት አሽመድምዶ ወደ ሰላም-አልባ ብጥስጣሽ አገሮች እንድትወርድ ተለፍቷል፡፡ ኢትዮጵያን በጦርነት ምርኮ ይዞ ዕጣዋን መወሰን የማይሆን፣ ከሆነም የእርስ በርስ ጭፍን ፍጅት አቀጣጥሎ በ‹ዘር ፍጅት› ጥቃት ዓለም የደገፈው መነጠልን ለማዋለድም ተሞክሯል፡፡ ደባዎቹ ገና አልደረቁም፡፡ ጥይት ተኳሽ የውስጥ በጥባጭና ተነጣይ አርብተውና ተጣብተው ኢትዮጵያን ለመሰባበር የሚመኙ የጥፋት ኃይሎች ዛሬም አገራችንን ዙሪያ እየዞሯት ናቸው፡፡ የውጭ ተቀፂላ በሆነ ጦርነት አማካይነት መነጠልን ማሳካት የሚሹ በውስጣችን አሉ፡፡ ከጦርነት በመለስ ጭቅጭቅ ያለባቸውን መሬቶች ሉዓላዊ ይዞታችን በሚል ብልጣ ብልጥነት አንቀው ዴሞክራሲ ሳይደላደል በፊት ባልፀዳ የሪፈረንደም ‹‹ጥበብ›› ለማምለጥ ያደቡም ቡድኖች አሉ፡፡,2
ሀገራት ኢንተርፕርነርሽፕን የስራ አጥነት ችግር እንደ መፍትሄ እርምጃ አድርገው ይወስዳሉ::,2
ከባድ የዲስፕሊን ጥፋት,2
መመርመር,2
ከስራ ምዘና ኣፈፃፀም ፣,2
ኢንተርፕረነርሽፕ፤ ኢንተርፕረነር እና የወጣቶች ሥራ ፈጠራ የሚል ነው፡፡ የሁለተኛው የወጣቶችን ሥራ ፈጠራ ማበረታታት እና ማስቻል የሚል ነው፡፡ ከስሩም ወጣት ማን ነው? ወጣቶች ላይ ትኩረት ማድረግ ለምን አስፈለገ? በሚሉ ጥያቄዎች ተደራጅቷል፡፡ በተጨማሪም,2
ይህ መርሃ ግብር የህብረተሰባችንን የመደጋገፍ፣ የመተባበርና የመረዳዳት እሴት የበለጠ እንዲጎለብት አድርጎታል ያሉ ሲሆን በዘንድሮ የበጎ ፈቃድ አገልግሎት ትምህርት ሚኒስቴር ከዩኒቨርሲቲዎች ጋር በመተባበር ሦስት የቅድመ አንደኛ ደረጃ ትምህርት ቤቶች ግንባታ ማስጀመሩንና ለተማሪዎች የመማሪያ ቁሳቁስ ድጋፍ ማድረጉን ጠቅሰዋል።,2
ጓደኛህ አደጋ ላይ እንደይገባና እንዳይወድቅ ጠንክሮ መታገል ፣,2
በስተ ምስራቅ ወረዳ ራያ ዓዘቦ ቀበሌዎች ፅግዓ እናኤቦ,2
ፅሕፈት ቤት,2
ሁሉም የምልሽያ አባል የሚሳተፉበት የስራ ግምገማ በወር አንድ ጊዜ በቀጠና ፣ በሁለት ወር አንድ ጊዜ በቀበሌ ፣ በወረዳና ንኡስ ወረዳ በአመት ሁለት ጊዜ መደበኛ ስብሰባ ይካሄዳል ፣ አካሄዱ የሚመለከት ወረዳ ራሱ ያመቻቻል ፣,2
ከስራ ምደባና ደረጃ ኣሰጣጥ ፣,2
ማንኛውም ሰው ለዚህ አዋጅ አፈፃፀም የመተባበር ግዴታ አለበት,2
የፅዳትና ውበት መዋቅር ይቀርፃል ፣,2
አዋጅ ማለት ለዉሃ አቅርቦት አገልግሎት የሚዉል የዉሃ ቴክኖሎጂ እና ኬሚካል መግዣ የሚሆን የዉሃ ልማት ተዘዋዋሪ ፈንድ ለማቋቋምና አስተዳደሩን ለመወሰን የወጣ አዋጅ ቁጥር 268 / 2007 ዓ.ም ነዉ,2
የዲስፕሊን ቡድኑ ምስክሩን ከክሱ በተያያዘ የሰማው ወይም ያየው ወይም የተገነዘበው ነገር እንዲያስረዳ እየጠየቀ የሚሰጠው መልስ ቃል በቃል ይመዘግባል ፣,2
በአድማ ላይ መሳተፍ,2
ቀላል ጥፋት ድስፕሊን,2
የተሽከርካሪ ምርመራ ማለት አንድ ተሽከርካሪ በመንገድ ላይ የቴክኒክ ብቃትና ምቾት ያለው መሆኑንና መንቀሳቀስ የመቻል ብቃቱን ለማረጋገጥ የሚደረግ የቴክኒክ ምርመራ ነው ፣,2
ደንቡ ስራ ላይ የሚውልበት ጊዜ ፣,2
ጽሕፈት ቤት ማለት የትግራይ ብሄራዊ ክልላዊ መንግስት ምክር ቤት ጽሕፈት ቤት ማለት ነው,2
የፅሕፈት ቤቱ ሃላፊው የስራ ዘበን የምክር ቤት የስራ ዘበን ሆኖ አዲሱ ምክር ቤት ስራ ከጀመረበት ከስድስት ወር ባልበለጠ ጊዜ የጽሕፈት ቤቱ ሃላፊ ይሾሟል,2
የወረዳው ምልሽያ ፅህፈት ቤት አስቸኳይ ስብሰባ በሚፈለግበት ጊዜ ስብሰባ ይጠራል ፣,2
መመርያ ማውጣት,2
የቃሉ አገባብ ሌላ ትርጉም የሚያሰጠው ካልሆነበቀር በዚህ አዋጅ ውስጥ,2
ኣቤቱታ ሰሚ የስራ ሂደት ይግባኝ ማመልከቻ ሲቀርብለት የዚህ ደንብ ኣንቀፅ 38 ድንጋጌዎች ያሟላ መሆኑን በማረጋገጥ ተቀብሎ ይመዘግባል ፣,2
መመሪያ የማውጣት ስልጣን,2
በዚህ ኣንቀፅ ንኡስ ኣንቀፅ / 1 / የተገለፀ ቢኖርም ከኣሁን በፊት በክልሉ መንግስት እውቅና እየሰለጠኑ የቆዩ ሰልጣኞችም በዚህ ደንብ የሚታቀፉ ይሆናሉ ።,2
መልስ ሰጭው መስሪያቤት በቀጠሮው ቀን እንዲቀርብ ትእዛዝ ደርሶት ካልቀረበ ይግባኙ በሌለበት ይታያል ፣,2
አርሲ ዩኒቨርሲቲ,2
የመንግስት መስሪያቤት ማለት በሙሉ ወይ በከፊል በትግራይ ብሄራዊ ክልላዊ መንግስት በጀት የሚተዳደር መስሪያቤት ነው ፣,2
የመንግስት ሰራተኛ የሚያቀርበው የይግባኝ ማመልከቻ ይግባኝ በተባለበት ውሳኔ ላይ ተቃውሞ የቀረበበትን ምክንያትና ይግባኝ ባዩ እንዲተላለፍለት የሚፈልገውን ውሳኔ በግልፅ ማመልከት ኣለበት ፣,2
በዚህ ደንብ ኣንቀፅ 21 መሰረት የቀረበለት ሪፖርት ከመረመረ በኋላ የኮሚቴውን የውሳኔ ሓሳብ ለማፅደቅ ወይም በቂ ምክንያት ሲኖረው ።,2
ደንቡ የሚፀናበት ጊዜ,2
ደንቡ የሚፀናበት ጊዜ,3
የስልጠና ፈንድ ተጠቃሚ በስልጠና እያለ የሚከተሉት መብቶች ይኖሩታል ፣ -,2
በዚህ ኣንቀፅ ንኡስ ኣንቀፅ 1 የተደነገገው እንደተጠበቀ ሆኖ በባህሪው ረዥም የሊዝ ዘመን የሚያስፈልጋቸው የኢንቨስትመንት ስራዎች በኣገልግሎቱ ከተወሰነው የሊዝ ዘመን ጣራ ከግማሽ ሳይበልጥ ሊጨመር ይችላል ።,2
የወጣቶችና ሴቶች የስራ ፈጣሪነት አመለካከት በማጎልበት ፣ የስራ ክህሎቱንም በማዳበር እንዲሁም የቁጠባ ባህሉን በማሻሻል ፣ በተለይም ከዩኒቨርሲቲዎችና ከቴክኒክና ሙያ ማሰልጠኛ ተቋሞች የሚመረቁ ወጣቶች በጥቃቅን እና ከማኑፋክቸሪንግ ዘርፍ ውጪ ያሉትን አነስተኛ ንግድ ተቋማት በሰፊው በማደራጀት የራሳቸውን ስራ እንዲፈጥሩና በሂደትም የሃገሪቱን የኢንዱስትሪ ልማት የሚያንቀሳቅሱእምቅ ኢንዳስትሪያሊስቶች እንዲሆኑ የሚያስችል ተቋም መሆኑን ስለታመነበት,2
ጓድህን ለአደጋ ማጋለጥ,2
የሞተ እንስሳ,2
የህክምና ቦርድ ባረጋገጠው ማስረጃ መሰረት የጉዳቱ መጠን ቀላል ከሆነ ሁለት ወርና ከዛ በላይ ተኝቶ ከታከመ ባሰማራው አካል ብር 2000 / ሁለት ሽህ ብር / ድጎማ ያገኛል ፣,2
ኣዋጅ ማለት የትግራይ ብሄራዊ ክልላዊ መንግስት የፋይናንስ ኣስተዳደር ኣዋጅ ቁጥር 173 / 2002 ነው ።,2
ከመኖሪያና ንግድ ድርጅቶች የሚወጣ ፈሳሽ ቆሻሻ ወደ ጎርፍ መሄጃ ቦይ በቀጥታ እንዳይገናኝና እንዳይደፋ ይከታተላል ፣ ይቆጣጠራል ፣,2
ጽሕፈት ቤቱ የተሟሉና ትክክለኛ የሂሳብ መዛግብት ይይዛል,2
መንገዶች እና ህንፃዎች ወይም ሌሎች ለመያዝ ፣ ለመስራት ወይም ለማዘጋጀት ወይም ለማሻሻል ።,2
የኢንተርፕራይዙ ዋና ፅሕፈት ቤት መቀሌ ይሆናል ፣,2
የውሃ ልማት ተዘዋዋሪ ፈንድ በኣዋጁና በዚህ ደንብ መሰረት ለሚሰጠው አገልግሎትና ለሚያቀርበው የውሃ ቴክኖሎጂና ኬሚካል ተገቢና ተመጣጣኝ ክፍያ ሊያስከፍል ስልጣን ኣለው,2
